adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,release_year,content
False,7451,en,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",0.0717439332434442,2002-08-09,xXx,0.6540983606557377,"['Action', 'Adventure', 'Thriller', 'Crime', 'Drama']",0.3487828406173887,Action Adventure Thriller Crime Drama,2002.0,"A action, adventure, thriller, crime, drama movie.If you like action, adventure, thriller, crime, drama movies watch this. xXx is a action, adventure, thriller, crime and drama film. Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi."
False,1659087,en,"When an unexpected road rage incident puts his son in critical condition, an enraged father spirals down a dark path of emotional turmoil and vengeance.",0.0806592374891212,2026-04-16,180,0.5625136612021858,"['Thriller', 'Crime', 'Drama']",0.5111987058970249,Thriller Crime Drama,2026.0,"A thriller, crime, drama movie.If you like thriller, crime, drama movies watch this. 180 is a thriller, crime and drama film. When an unexpected road rage incident puts his son in critical condition, an enraged father spirals down a dark path of emotional turmoil and vengeance."
False,1168190,en,"Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.",0.0661098686278718,2026-01-28,The Wrecking Crew,0.7540983606557378,"['Action', 'Comedy', 'Crime', 'Mystery']",0.5327792897834982,Action Comedy Crime Mystery,2026.0,"A action, comedy, crime, mystery movie.If you like action, comedy, crime, mystery movies watch this. The Wrecking Crew is a action, comedy, crime and mystery film. Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart."
False,24428,en,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",0.0622154288391164,2012-04-25,The Avengers,0.8746448087431694,"['Science Fiction', 'Action', 'Adventure']",0.8241114967185226,Science Fiction Action Adventure,2012.0,"A science fiction, action, adventure movie.If you like science fiction, action, adventure movies watch this. The Avengers is a science fiction, action and adventure film. When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!"
False,848116,hi,"Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?",0.084520554277617,2023-07-28,Rocky Aur Rani Kii Prem Kahaani,0.6631693989071038,"['Comedy', 'Drama', 'Family', 'Romance']",0.504501587044554,Comedy Drama Family Romance,2023.0,"A comedy, drama, family, romance movie.If you like comedy, drama, family, romance movies watch this. Rocky Aur Rani Kii Prem Kahaani is a comedy, drama, family and romance film. Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?"
False,1272837,en,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,0.0619508088260541,2026-01-14,28 Years Later: The Bone Temple,0.7817486338797813,"['Horror', 'Thriller', 'Science Fiction']",0.5668386403956871,Horror Thriller Science Fiction,2026.0,"A horror, thriller, science fiction movie.If you like horror, thriller, science fiction movies watch this. 28 Years Later: The Bone Temple is a horror, thriller and science fiction film. Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape."
False,1472951,en,"In a city overrun by crime, government Agent Lily Chen is forced to choose between her duty and her family when her husband is kidnapped, and she’s blackmailed into assassinating high-level criminals to save him. As she delves deeper into the criminal underworld, Lily’s relentless pursuit of justice unravels a web of corruption, leading to a final, life-altering decision that will change her world forever.",0.0554383173904123,2026-04-10,Infiltrate,0.5792349726775956,"['Action', 'Thriller']",0.51519417624265,Action Thriller,2026.0,"A action, thriller movie.If you like action, thriller movies watch this. Infiltrate is a action and thriller film. In a city overrun by crime, government Agent Lily Chen is forced to choose between her duty and her family when her husband is kidnapped, and she’s blackmailed into assassinating high-level criminals to save him. As she delves deeper into the criminal underworld, Lily’s relentless pursuit of justice unravels a web of corruption, leading to a final, life-altering decision that will change her world forever."
False,1646787,tl,"A hole on the wall accidentally connects two women emotionally and physically. Forbidden love, greed, betrayal... what lies beyond the hole? And for how long can they keep covering it up?",0.0571739383380771,2026-03-06,Sundutan,0.4371584699453552,['Drama'],0.5174986543272135,Drama,2026.0,"A drama movie.If you like drama movies watch this. Sundutan is a drama film. A hole on the wall accidentally connects two women emotionally and physically. Forbidden love, greed, betrayal... what lies beyond the hole? And for how long can they keep covering it up?"
False,1088434,en,A drifter with a mysterious past arrives in a small town and finds the residents in the grip of a ruthless crime boss and realizes he has to help them.,0.057746129067835,2026-02-05,Hellfire,0.7395628415300547,"['Action', 'Thriller']",0.5179799541324506,Action Thriller,2026.0,"A action, thriller movie.If you like action, thriller movies watch this. Hellfire is a action and thriller film. A drifter with a mysterious past arrives in a small town and finds the residents in the grip of a ruthless crime boss and realizes he has to help them."
False,875828,en,"After his estranged son gets embroiled in a Nazi plot, self-exiled gangster Tommy Shelby must return to Birmingham to save his family — and his nation.",0.05815124884024,2026-03-05,Peaky Blinders: The Immortal Man,0.7900546448087431,"['Crime', 'Drama']",0.569690699581092,Crime Drama,2026.0,"A crime, drama movie.If you like crime, drama movies watch this. Peaky Blinders: The Immortal Man is a crime and drama film. After his estranged son gets embroiled in a Nazi plot, self-exiled gangster Tommy Shelby must return to Birmingham to save his family — and his nation."
